Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
2,7,,,42861,Roy Caldwell,4,Integrative Biology,H196B,090,A,Letter Grade,A,Thesis Course
2,1,,,42864,Thomas Carlson,4,Integrative Biology,H196B,100,A,Letter Grade,A,Thesis Course
2,2,,,42891,Tyrone Hayes,4,Integrative Biology,H196B,180,A,Letter Grade,A,Thesis Course
2,1,,,42909,Eileen Lacey,4,Integrative Biology,H196B,240,A,Letter Grade,A,Thesis Course
2,1,,,42954,Michael Shapira,4,Integrative Biology,H196B,380,A,Letter Grade,A,Thesis Course
2,1,,,42966,Jonathon Stillman,4,Integrative Biology,H196B,420,A,Letter Grade,A,Thesis Course
2,1,,,42969,David Wake,4,Integrative Biology,H196B,425,A,Letter Grade,A,Thesis Course
2,5,,,43425,Brent Mishler; David Ackerly; David Lindberg,4,Integrative Biology,200B,001,A,Letter Grade,A,Phylogenetic Evol
2,1,,,43434,Mary Power; Stephanie Carlson,4,Integrative Biology,C216,001,A,Letter Grade,A,Freshwater Ecology
2,2,,,43452,Han Lim,4,Integrative Biology,246,001,A,Letter Grade,A,Sem Systems Biol
2,18,,,43458,Mary Power,4,Integrative Biology,250,001,A,Letter Grade,A,Seminar In Ecology
2,6,,,43467,Kevin Padian,4,Integrative Biology,283,001,A,Letter Grade,A,Sem Vert Evol&Paleo
2,1,,,43983,Bruce Baldwin,4,Integrative Biology,298,030,A,Letter Grade,A,Special Study
2,1,,,43986,Anthony Barnosky,4,Integrative Biology,298,040,A,Letter Grade,A,Special Study
2,1,,,43989,George Bentley,4,Integrative Biology,298,050,A,Letter Grade,A,Special Study
2,2,,,43995,Rauri Bowie,4,Integrative Biology,298,070,A,Letter Grade,A,Special Study
2,1,,,44001,Roy Caldwell,4,Integrative Biology,298,090,A,Letter Grade,A,Special Study
2,1,,,44013,Robert Dudley,4,Integrative Biology,298,130,A,Letter Grade,A,Special Study
2,3,,,44022,Paul Fine,4,Integrative Biology,298,160,A,Letter Grade,A,Special Study
2,2,,,44025,Robert Full,4,Integrative Biology,298,170,A,Letter Grade,A,Special Study
2,2,,,44037,Leslea Hlusko,4,Integrative Biology,298,190,A,Letter Grade,A,Special Study
2,1,,,44043,Daniela Kaufer,4,Integrative Biology,298,210,A,Letter Grade,A,Special Study
2,2,,,44049,Mimi Koehl,4,Integrative Biology,298,230,A,Letter Grade,A,Special Study
2,2,,,44052,Eileen Lacey,4,Integrative Biology,298,240,A,Letter Grade,A,Special Study
2,2,,,44058,Han Lim,4,Integrative Biology,298,260,A,Letter Grade,A,Special Study
2,1,,,44061,David Lindberg,4,Integrative Biology,298,270,A,Letter Grade,A,Special Study
2,3,,,44067,Cynthia Looy,4,Integrative Biology,298,280,A,Letter Grade,A,Special Study
2,1,,,44070,Charles Marshall,4,Integrative Biology,298,290,A,Letter Grade,A,Special Study
2,2,,,44073,Jimmy Mcguire,4,Integrative Biology,298,300,A,Letter Grade,A,Special Study
2,1,,,44082,Rasmus Nielsen,4,Integrative Biology,298,339,A,Letter Grade,A,Special Study
2,1,,,44088,Nipam Patel,4,Integrative Biology,298,350,A,Letter Grade,A,Special Study
2,1,,,44094,Mary Power,4,Integrative Biology,298,370,A,Letter Grade,A,Special Study
2,1,,,44097,Michael Shapira,4,Integrative Biology,298,380,A,Letter Grade,A,Special Study
2,1,,,44100,Ellen Simms,4,Integrative Biology,298,390,A,Letter Grade,A,Special Study
2,1,,,44103,Montgomery Slatkin,4,Integrative Biology,298,400,A,Letter Grade,A,Special Study
2,1,,,44106,Wayne Sousa,4,Integrative Biology,298,410,A,Letter Grade,A,Special Study
2,1,,,44115,Marvalee Wake,4,Integrative Biology,298,426,A,Letter Grade,A,Special Study
2,16,,,45503,Earl Klee,4,Interdisciplinary Studies,61,001,A,Letter Grade,A,Moral Reasoning
2,10,,,45509,Rakesh Bhandari,4,Interdisciplinary Studies,100A,001,A,Letter Grade,A,Soc Thry Cult Anlys
2,7,,,45512,Robert Ehrlich,4,Interdisciplinary Studies,100B,001,A,Letter Grade,A,Soc Thry Cult Anlys
2,17,,,45515,Renate Holub,4,Interdisciplinary Studies,100D,001,A,Letter Grade,A,Technol & Society
2,7,,,45518,Gary Wren,4,Interdisciplinary Studies,100H,001,A,Letter Grade,A,Media & Intntl Rel
2,10,,,45521,Rakesh Bhandari,4,Interdisciplinary Studies,189,001,A,Letter Grade,A,Isf Research Method
2,6,,,45524,Robert Ehrlich,4,Interdisciplinary Studies,190,001,A,Letter Grade,A,Senior Thesis
2,10,,,45527,Renate Holub,4,Interdisciplinary Studies,190,002,A,Letter Grade,A,Senior Thesis
2,7,,,45530,Earl Klee,4,Interdisciplinary Studies,190,003,A,Letter Grade,A,Senior Thesis
2,3,,,45536,Gary Wren,4,Interdisciplinary Studies,190,005,A,Letter Grade,A,Senior Thesis
2,3,,,45538,Joseph Lough,4,Interdisciplinary Studies,190,006,A,Letter Grade,A,Senior Thesis
2,9,,,45539,Rakesh Bhandari,4,Interdisciplinary Studies,H195,001,A,Letter Grade,A,Honors Thesis
2,42,,,46403,Joseph Bohling,4,International & Area Stds,45,001,A,Letter Grade,A,Survy World History
2,6,,,46439,Clare Talwalker,4,International & Area Stds,102,001,A,Letter Grade,A,Scope And Methods
2,1,,,46442,Laura Nathan,4,International & Area Stds,102,002,A,Letter Grade,A,Scope And Methods
2,35,,,46445,Calanit Kamala,4,International & Area Stds,107,001,A,Letter Grade,A,Inter Macro Theory
2,5,,,46466,Tara Graham,4,International & Area Stds,120,001,A,Letter Grade,A,Selected Topics
2,3,,,46472,Jonathan Lewis; Maximilian Auffhammer,4,International & Area Stds,140,001,A,Letter Grade,A,Special Topics
2,15,,,46478,Peter Bartu,4,International & Area Stds,150,002,A,Letter Grade,A,Adv Std In Ias
2,19,,,46484,Genevieve Gonzales,4,International & Area Stds,155AC,001,A,Letter Grade,A,Educational Justice
2,2,,,46490,Tiffany Page,4,International & Area Stds,194,002,A,Letter Grade,A,Senior Sem In Ias
2,1,,,46544,Jonathan Lewis; Maximilian Auffhammer,4,International & Area Stds,240,001,A,Letter Grade,A,Special Topics
2,5,,,46903,Filippo Andrei,4,Italian Studies,1,001,A,Letter Grade,A,Elementary Italian
2,3,,,46906,Filippo Andrei,4,Italian Studies,1,002,A,Letter Grade,A,Elementary Italian
2,4,,,46909,Anthony Martire,4,Italian Studies,1,003,A,Letter Grade,A,Elementary Italian
2,8,,,46912,Emily Rabiner; Marisa Escolar,4,Italian Studies,1,004,A,Letter Grade,A,Elementary Italian
2,2,,,46927,Anthony Martire,4,Italian Studies,2,002,A,Letter Grade,A,Elementary Italian
2,9,,,46930,Katherine Noson; Marisa Escolar,4,Italian Studies,2,003,A,Letter Grade,A,Elementary Italian
2,4,,,46933,Anthony Martire,4,Italian Studies,2,004,A,Letter Grade,A,Elementary Italian
2,5,,,46936,Marco Prina; Marisa Escolar,4,Italian Studies,3,001,A,Letter Grade,A,Interm Italian
2,4,,,46939,Mara Jacobsen,4,Italian Studies,3,002,A,Letter Grade,A,Interm Italian
2,2,,,46942,Mara Jacobsen,4,Italian Studies,4,001,A,Letter Grade,A,Adv Italian
2,5,,,46945,Albert Ascoli; Marina Romani,4,Italian Studies,R5A,001,A,Letter Grade,A,Reading & Comp
2,7,,,46948,Natalie Cleaver,4,Italian Studies,R5B,001,A,Letter Grade,A,Reading & Comp
2,4,,,46951,Albert Ascoli; Brandon Schneider,4,Italian Studies,R5B,002,A,Letter Grade,A,Reading & Comp
2,1,,,46957,Anna Bellezza,4,Italian Studies,12,001,A,Letter Grade,A,Adv Conv Ital
2,4,,,46984,Marisa Escolar,4,Italian Studies,101B,001,A,Letter Grade,A,Adv Gram Read Comp
2,2,,,46987,Marisa Escolar,4,Italian Studies,104,001,A,Letter Grade,A,Reading Italian Lit
2,5,,,46993,Natalie Cleaver,4,Italian Studies,120,001,A,Letter Grade,A,Italian Studies
2,4,,,46996,Maria Fuller,4,Italian Studies,160,001,A,Letter Grade,A,"Ital Hist, Soc, Pol"
2,2,,,46998,Diego Pirillo,4,Italian Studies,160,002,A,Letter Grade,A,"Ital Hist, Soc, Pol"
2,2,,,47068,Steven Botterill,4,Italian Studies,212,001,A,Letter Grade,A,Dante
2,4,,,47073,Barbara Spackman,4,Italian Studies,230,001,A,Letter Grade,A,19th-C Lit And Cult
2,1,,,47137,Albert Ascoli,4,Italian Studies,282,001,A,Letter Grade,A,Prospectus Tutorial
2,2,,,47182,Maria Fuller,4,Italian Studies,290B,001,A,Letter Grade,A,Grad Colloq Ital St
2,1,,,47185,Albert Ascoli,4,Italian Studies,298,001,A,Letter Grade,A,Special Study
2,3,,,47803,Jill Stoner; Sarah Levin,4,Jewish Studies,39G,001,A,Letter Grade,A,Fresh/Soph Seminar
2,9,,,47815,Celine Piser; Jill Stoner,4,Jewish Studies,101,001,A,Letter Grade,A,Jscultural Legacies
2,6,,,47821,Jill Stoner; Leon Katz Wiener Dow,4,Jewish Studies,120,001,A,Letter Grade,A,Special Topics
2,5,,,47827,Jill Stoner; Yahil Zaban,4,Jewish Studies,120,002,A,Letter Grade,A,Special Topics
2,1,,,47851,Daniel Boyarin,4,Jewish Studies,299,003,A,Letter Grade,A,Ind Stdy/Research
2,1,,,47860,Ronald Hendel,4,Jewish Studies,299,006,A,Letter Grade,A,Ind Stdy/Research
2,5,,,49103,Tiffany Page,4,Latin American Studies,150,001,A,Letter Grade,A,Advanced Studies
2,1,,,49105,Tiffany Page,4,Latin American Studies,192,001,A,Letter Grade,A,Senior Thesis
2,7,,,49115,Tiffany Page,4,Latin American Studies,298,001,A,Letter Grade,A,Direct Group Study
2,11,,,51803,Lynn Huntsinger,4,Letters & Science,C30U,001,A,Letter Grade,A,Us & Global Forest
2,12,,,51824,Whendee Silver,4,Letters & Science,C30V,001,A,Letter Grade,A,Environ Issues
2,1,,,51846,David Wright,4,Letters & Science,39B,001,A,Letter Grade,A,Fresh/Soph Seminar
2,14,,,51847,Kathleen Moran,4,Letters & Science,C40T,001,A,Letter Grade,A,Intro As:Hollywood
2,4,,,51848,Karen Feldman,4,Letters & Science,C60U,001,A,Letter Grade,A,Marxnietzschefreud
2,20,,,51863,John Campbell; Robert Maccoun; Saul Perlmutter,4,Letters & Science,22,001,A,Letter Grade,A,Sensibility/Science
2,25,,,51866,Alexei Filippenko,4,Letters & Science,C70U,001,A,Letter Grade,A,General Astronomy
2,15,,,51947,Carlos Bustamante,4,Letters & Science,C70V,001,A,Letter Grade,A,Descriptive Intro
2,21,,,51986,Richard Andrews,4,Letters & Science,105,001,A,Letter Grade,A,Arts Entrepreneur
2,17,,,51992,Kevin Padian; Ronald Hendel,4,Letters & Science,121,001,A,Letter Grade,A,Origina Sci Relig
2,8,,,52013,Hubert Dreyfus; Raphael Bousso,4,Letters & Science,122,001,A,Letter Grade,A,Time
2,55,,,52022,John Phillips,4,Letters & Science,160B,001,A,Letter Grade,A,Philos & Values
2,19,,,52043,Robert Sharf,4,Letters & Science,160D,001,A,Letter Grade,A,Philos & Values
2,37,,,52058,Rosemary Joyce,4,Letters & Science,180AC,001,A,Letter Grade,A,Archaeol Sex Gender
2,27,,,52073,Robert Reich,4,Letters & Science,C180U,001,A,Letter Grade,A,Wealth And Poverty
2,5,,,52202,Patrick Boudreault,4,Linguistics,1B,001,A,Letter Grade,A,American Sign Lang
2,8,,,52203,Alex Bratkievich; Sharon Inkelas,4,Linguistics,R1B,001,A,Letter Grade,A,Endangered Language
2,7,,,52206,Jennifer Johnson; Sharon Inkelas,4,Linguistics,R1B,002,A,Letter Grade,A,Endangered Language
2,9,,,52209,Sarah Cutfield,4,Linguistics,5,001,A,Letter Grade,A,Lang & Linguistics
2,5,,,52230,Eve Sweetser,4,Linguistics,40,001,A,Letter Grade,A,Lang Of Advertising
2,20,,,52239,Gladys Wilkerson,4,Linguistics,55AC,001,A,Letter Grade,A,American Languages
2,10,,,52269,Line Mikkelsen,4,Linguistics,100,001,A,Letter Grade,A,Intro Ling Sci
2,1,,,52299,George Lakoff,4,Linguistics,C105,001,A,Letter Grade,A,Mind And Language
2,6,,,52329,Keith Johnson,4,Linguistics,113,001,A,Letter Grade,A,Experimen Phonetics
2,24,,,52332,Larry Hyman,4,Linguistics,115,001,A,Letter Grade,A,Phonol And Morphol
2,16,,,52353,Peter Jenks,4,Linguistics,120,001,A,Letter Grade,A,Intro Syn & Sem
2,2,,,52374,Sarah Cutfield,4,Linguistics,140,001,A,Letter Grade,A,Intro Field Meths
2,2,,,52377,Terrance Regier,4,Linguistics,C142,001,A,Letter Grade,A,Language & Thought
2,4,,,52380,Susanne Gahl,4,Linguistics,C147,001,A,Letter Grade,A,Language Disorders
2,6,,,52383,Richard Rhodes,4,Linguistics,155AC,001,A,Letter Grade,A,Language In The Us
2,4,,,52395,Susanne Gahl,4,Linguistics,C160,001,A,Letter Grade,A,Quantitative Method
2,12,,,52398,Andrew Garrett,4,Linguistics,175,001,A,Letter Grade,A,Amer Indian Lang
2,4,,,52401,Eve Sweetser,4,Linguistics,181,001,A,Letter Grade,A,Lexic Semant
2,1,,,52431,Jonah Katz,4,Linguistics,H195B,008,A,Letter Grade,A,Linguis Honors
2,1,,,52449,Lev Michael,4,Linguistics,H195B,014,A,Letter Grade,A,Linguis Honors
2,3,,,52460,Gary Holland,4,Linguistics,198,005,A,Letter Grade,A,Directed Group Stdy
2,3,,,52506,George Lakoff,4,Linguistics,205,001,A,Letter Grade,A,Adv Cog Linguistics
2,4,,,52509,Sharon Inkelas,4,Linguistics,211A,001,A,Letter Grade,A,Adv Phonol Theory
2,7,,,52512,Line Mikkelsen,4,Linguistics,220B,001,A,Letter Grade,A,Syntax And Seman Ii
2,1,,,52515,Gary Holland,4,Linguistics,230,001,A,Letter Grade,A,Historical Ling
2,6,,,52518,Peter Jenks,4,Linguistics,240B,001,A,Letter Grade,A,Field Methods
2,5,,,52521,Lev Michael,4,Linguistics,255,001,A,Letter Grade,A,Sociocultural Ling
2,3,,,52524,Gary Holland,4,Linguistics,270,001,A,Letter Grade,A,Struct Part Lang
2,3,,,52527,Larry Hyman,4,Linguistics,270,002,A,Letter Grade,A,Struct Part Lang
2,3,,,52529,Jonah Katz,4,Linguistics,290E,001,A,Letter Grade,A,Phonology
2,1,,,52539,Susanne Gahl,4,Linguistics,298,003,A,Letter Grade,A,Spec Group Study
2,51,,,53503,Slobodan Simic,4,Mathematics,1A,001,A,Letter Grade,A,Calculus
2,42,,,53536,Nicolai Reshetikhin,4,Mathematics,1B,001,A,Letter Grade,A,Calculus
2,47,,,53575,Mina Aganagic,4,Mathematics,1B,002,A,Letter Grade,A,Calculus
2,47,,,53614,Francis Christ,4,Mathematics,1B,003,A,Letter Grade,A,Calculus
2,22,,,53653,Lawrence Evans,4,Mathematics,10B,001,A,Letter Grade,A,Methods Of Math
2,39,,,53686,Leo Harrington,4,Mathematics,16A,001,A,Letter Grade,A,Anal Geo & Calculus
2,77,,,53734,James Demmel,4,Mathematics,16B,001,A,Letter Grade,A,Anal Geo & Calculus
2,59,,,53782,John Lott,4,Mathematics,16B,002,A,Letter Grade,A,Anal Geo & Calculus
2,11,,,53836,Alex Kruckman; Ole Hald,4,Mathematics,32,001,A,Letter Grade,A,Precalculus
2,19,,,53866,James Sethian,4,Mathematics,53,001,A,Letter Grade,A,Multivar Calculus
2,83,,,53905,Daniel Fitzpatrick,4,Mathematics,53,002,A,Letter Grade,A,Multivar Calculus
2,3,,,53944,Alexander Givental,4,Mathematics,H53,001,A,Letter Grade,A,Hons Multi Calculus
2,89,,,53950,Zvezdelina Stankova,4,Mathematics,54,001,A,Letter Grade,A,Lin Alg & Diff Eqns
2,64,,,53998,Constantin Teleman,4,Mathematics,54,002,A,Letter Grade,A,Lin Alg & Diff Eqns
2,41,,,54046,Kenneth Ribet,4,Mathematics,55,001,A,Letter Grade,A,Discrete Math
2,4,,,54136,Paul Smith,4,Mathematics,104,001,A,Letter Grade,A,Intro To Analysis
2,4,,,54139,Michael Klass,4,Mathematics,104,002,A,Letter Grade,A,Intro To Analysis
2,8,,,54142,Jonathan Dahl,4,Mathematics,104,003,A,Letter Grade,A,Intro To Analysis
2,3,,,54145,Luke Oeding,4,Mathematics,104,004,A,Letter Grade,A,Intro To Analysis
2,7,,,54147,Ilya Zakharevich,4,Mathematics,104,005,A,Letter Grade,A,Intro To Analysis
2,4,,,54148,Mariusz Wodzicki,4,Mathematics,105,001,A,Letter Grade,A,Analysis Ii
2,44,,,54151,Benoit Dherin,4,Mathematics,110,001,A,Letter Grade,A,Linear Algebra
2,6,,,54181,Noah Giansiracusa,4,Mathematics,113,001,A,Letter Grade,A,Abstract Algebra
2,5,,,54184,Luke Oeding,4,Mathematics,113,002,A,Letter Grade,A,Abstract Algebra
2,3,,,54187,Nathan Ilten,4,Mathematics,113,003,A,Letter Grade,A,Abstract Algebra
2,13,,,54190,Atoshi Chowdhury,4,Mathematics,113,004,A,Letter Grade,A,Abstract Algebra
2,7,,,54193,Kelli Talaska,4,Mathematics,113,005,A,Letter Grade,A,Abstract Algebra
2,5,,,54196,Max Glick,4,Mathematics,H113,001,A,Letter Grade,A,Hnrs Intro Abst Alg
2,7,,,54199,Christopher Rycroft,4,Mathematics,121A,001,A,Letter Grade,A,Math Tool Phys Sci
2,10,,,54202,Richard Borcherds,4,Mathematics,121B,001,A,Letter Grade,A,Math Tool Phys Sci
2,5,,,54205,Benoit Dherin,4,Mathematics,123,001,A,Letter Grade,A,Ord Diff Equations
2,11,,,54208,Alexandre Chorin,4,Mathematics,128A,001,A,Letter Grade,A,Numerical Analysis
2,9,,,54235,Per-Olof Persson,4,Mathematics,128B,001,A,Letter Grade,A,Numerical Analysis
2,1,,,54241,Ilya Zakharevich,4,Mathematics,130,001,A,Letter Grade,A,Classical Geometrie
2,10,,,54244,James Freitag,4,Mathematics,136,001,A,Letter Grade,A,Incomplete/Undecid
2,5,,,54247,Katherine Poirier,4,Mathematics,142,001,A,Letter Grade,A,Elem Alg Topology
2,1,,,54250,Ole Hald,4,Mathematics,151,001,A,Letter Grade,A,School Curriculum
2,9,,,54256,Emiliano Gomez,4,Mathematics,153,001,A,Letter Grade,A,School Curriculum
2,11,,,54262,Ole Hald,4,Mathematics,160,001,A,Letter Grade,A,History Of Math
2,15,,,54265,John Strain,4,Mathematics,170,001,A,Letter Grade,A,Math Meth Optimiz
2,4,,,54268,Florian Block,4,Mathematics,172,001,A,Letter Grade,A,Combinatorics
2,8,,,54271,Owen Gwilliam,4,Mathematics,185,001,A,Letter Grade,A,Complex Analysis
2,16,,,54274,Daniel Fitzpatrick,4,Mathematics,185,002,A,Letter Grade,A,Complex Analysis
2,12,,,54277,Matthew Gill,4,Mathematics,185,003,A,Letter Grade,A,Complex Analysis
2,10,,,54279,Dan-Virgil Voiculescu,4,Mathematics,185,004,A,Letter Grade,A,Complex Analysis
2,5,,,54285,John Lott,4,Mathematics,191,002,A,Letter Grade,A,Exper Math
2,1,,,54286,John Strain,4,Mathematics,196,001,A,Letter Grade,A,Honors Thesis
2,1,,,54289,Kenneth Ribet,4,Mathematics,196,002,A,Letter Grade,A,Honors Thesis
2,1,,,54295,Elena Fuchs,4,Mathematics,196,004,A,Letter Grade,A,Honors Thesis
2,1,,,54298,Nathan Ilten,4,Mathematics,196,005,A,Letter Grade,A,Honors Thesis
2,1,,,54301,David Aldous,4,Mathematics,196,006,A,Letter Grade,A,Honors Thesis
2,1,,,54304,Luke Oeding,4,Mathematics,196,007,A,Letter Grade,A,Honors Thesis
2,7,,,54412,Francis Christ,4,Mathematics,202B,001,A,Letter Grade,A,Topology & Analysis
2,6,,,54418,Marc Rieffel,4,Mathematics,208,001,A,Letter Grade,A,C*-Algebras
2,26,,,54421,Michael Hutchings,4,Mathematics,214,001,A,Letter Grade,A,Diff Manifolds
2,2,,,54424,Rumen Zarev,4,Mathematics,215B,001,A,Letter Grade,A,Algebraic Topology
2,1,,,54427,Steven Evans,4,Mathematics,C218B,001,A,Letter Grade,A,Prob Theory
2,4,,,54430,Maciej Zworski,4,Mathematics,222B,001,A,Letter Grade,A,Part Diff Equations
2,8,,,54436,Francisco Grunbaum,4,Mathematics,224B,001,A,Letter Grade,A,Math Mth Phys Sci
2,4,,,54439,John Steel,4,Mathematics,225B,001,A,Letter Grade,A,Metamathematics
2,11,,,54442,Per-Olof Persson,4,Mathematics,228B,001,A,Letter Grade,A,Num Sol Diff Eqtns
2,5,,,54445,Thomas Scanlon,4,Mathematics,229,001,A,Letter Grade,A,Theory Of Models
2,1,,,54448,Lior Pachter,4,Mathematics,C239,001,A,Letter Grade,A,Discr Math Life Sci
2,5,,,54451,John Lott,4,Mathematics,240,001,A,Letter Grade,A,Riemannian Geometry
2,1,,,54454,Constantin Teleman,4,Mathematics,241,001,A,Letter Grade,A,Complex Manifolds
2,6,,,54457,Paul Vojta,4,Mathematics,250B,001,A,Letter Grade,A,Field Theory
2,3,,,54460,Vera Serganova,4,Mathematics,251,001,A,Letter Grade,A,Ring Theory
2,4,,,54463,Xinyi Yuan,4,Mathematics,254B,001,A,Letter Grade,A,Number Theory
2,12,,,54466,David Nadler,4,Mathematics,256B,001,A,Letter Grade,A,Algebraic Geometry
2,2,,,54472,Alexander Givental,4,Mathematics,277,001,A,Letter Grade,A,Topics Diff Geom
2,2,,,54481,Dan-Virgil Voiculescu,4,Mathematics,290,003,A,Letter Grade,A,Seminars
2,1,,,54487,Francis Christ,4,Mathematics,290,005,A,Letter Grade,A,Seminars
2,1,,,54493,Nicolai Reshetikhin,4,Mathematics,290,007,A,Letter Grade,A,Seminars
2,1,,,54499,Marc Rieffel,4,Mathematics,290,009,A,Letter Grade,A,Seminars
2,1,,,54505,Denis Auroux,4,Mathematics,290,011,A,Letter Grade,A,Seminars
2,1,,,54511,Fraydoun Rezakhanlou,4,Mathematics,290,013,A,Letter Grade,A,Seminars
2,2,,,54517,Theodore Slaman,4,Mathematics,290,015,A,Letter Grade,A,Seminars
2,1,,,54520,John Steel,4,Mathematics,290,016,A,Letter Grade,A,Seminars
2,2,,,54523,Lauren Williams,4,Mathematics,290,017,A,Letter Grade,A,Seminars
2,1,,,54529,Thomas Scanlon,4,Mathematics,290,019,A,Letter Grade,A,Seminars
2,1,,,54532,Nicolai Reshetikhin,4,Mathematics,290,020,A,Letter Grade,A,Seminars
2,2,,,54535,Lauren Williams,4,Mathematics,290,021,A,Letter Grade,A,Seminars
2,1,,,54538,Per-Olof Persson,4,Mathematics,290,022,A,Letter Grade,A,Seminars
2,1,,,54541,Lawrence Evans,4,Mathematics,290,023,A,Letter Grade,A,Seminars
2,2,,,54547,Michael Hutchings,4,Mathematics,290,025,A,Letter Grade,A,Seminars
2,3,,,54550,Constantin Teleman,4,Mathematics,290,026,A,Letter Grade,A,Seminars
2,2,,,54556,David Nadler,4,Mathematics,290,028,A,Letter Grade,A,Seminars
2,2,,,54580,Ian Agol,4,Mathematics,295,002,A,Letter Grade,A,Individual Research
2,1,,,54586,Denis Auroux,4,Mathematics,295,004,A,Letter Grade,A,Individual Research
2,1,,,54589,David Aldous,4,Mathematics,295,005,A,Letter Grade,A,Individual Research
2,1,,,54613,Alexandre Chorin,4,Mathematics,295,013,A,Letter Grade,A,Individual Research
2,3,,,54616,Francis Christ,4,Mathematics,295,014,A,Letter Grade,A,Individual Research
2,4,,,54634,Lawrence Evans,4,Mathematics,295,020,A,Letter Grade,A,Individual Research
2,3,,,54637,Steven Evans,4,Mathematics,295,021,A,Letter Grade,A,Individual Research
2,1,,,54658,Ming Gu,4,Mathematics,295,028,A,Letter Grade,A,Individual Research
2,2,,,54661,Mark Haiman,4,Mathematics,295,029,A,Letter Grade,A,Individual Research
2,2,,,54679,Michael Hutchings,4,Mathematics,295,035,A,Letter Grade,A,Individual Research
2,1,,,54682,Olga Holtz,4,Mathematics,295,036,A,Letter Grade,A,Individual Research
2,1,,,54691,John Lott,4,Mathematics,295,039,A,Letter Grade,A,Individual Research
2,4,,,54700,Per-Olof Persson,4,Mathematics,295,042,A,Letter Grade,A,Individual Research
2,1,,,54703,Lauren Williams,4,Mathematics,295,043,A,Letter Grade,A,Individual Research
2,2,,,54712,Constantin Teleman,4,Mathematics,295,046,A,Letter Grade,A,Individual Research
